Drug_ID,Drug_Name,Drug_Generic_Name,Drug_Manufacture_Name,Drug_Form,Drug_Strength
11162,AMIKACIN SULFATE,AMIKACIN SULFATE,USA,INJECTABLE;INJECTION,EQ 50MG BASE/ML
11163,AMIKACIN SULFATE,AMIKACIN SULFATE,USA,INJECTABLE;INJECTION,EQ 250MG BASE/ML
11164,BACITRACIN ZINC AND POLYMYXIN B SULFATE,BACITRACIN ZINC; POLYMYXIN B SULFATE,USA,OINTMENT;OPHTHALMIC,"500 UNITS/GM;10,000 UNITS/GM"
11165,NEOMYCIN AND POLYMYXIN B SULFATES AND GRAMICIDIN,GRAMICIDIN; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,"0.025MG/ML;EQ 1.75MG BASE/ML;10,000 UNITS/ML"
11166,GENTAMICIN SULFATE,GENTAMICIN SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,EQ 0.3% BASE
11167,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,USA,SOLUTION;TOPICAL,EQ 1% BASE
11168,TOBRAMYCIN,TOBRAMYCIN,USA,SOLUTION/DROPS;OPHTHALMIC,0.30%
11169,NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,SOLUTION/DROPS;OTIC,"1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML"
11170,GENTAMICIN SULFATE,GENTAMICIN SULFATE,USA,OINTMENT;TOPICAL,EQ 0.1% BASE
11171,NEOMYCIN SULFATE AND DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE SODIUM PHOSPHATE; NEOMYCIN SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,EQ 0.1% PHOSPHATE;EQ 3.5MG BASE/ML
11172,GENTAMICIN SULFATE,GENTAMICIN SULFATE,USA,CREAM;TOPICAL,EQ 0.1% BASE
11173,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 250MG BASE
11174,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 500MG BASE
11175,AMPHOTERICIN B,AMPHOTERICIN B,USA,INJECTABLE;INJECTION,50MG/VIAL
11176,NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE,DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,OINTMENT;OPHTHALMIC,"0.1%;EQ 3.5MG BASE/GM;10,000 UNITS/GM"
11177,NEOMYCIN AND POLYMYXIN B SULFATES AND BACITRACIN ZINC,BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,OINTMENT;OPHTHALMIC,"400 UNITS/GM;EQ 3.5MG BASE/GM;10,000 UNITS/GM"
11178,OTICAIR,HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,SUSPENSION/DROPS;OTIC,"1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML"
11179,ERYTHROMYCIN,ERYTHROMYCIN,USA,OINTMENT;OPHTHALMIC,0.50%
11180,"NEOMYCIN AND POLYMYXIN B SULFATES, BACITRACIN ZINC AND HYDROCORTISONE",BACITRACIN ZINC; HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,OINTMENT;OPHTHALMIC,"400 UNITS/GM;1%;EQ 3.5MG BASE/GM;10,000 UNITS/GM"
11181,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 375MG BASE/5ML
11182,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,USA,TABLET;ORAL,EQ 250MG BASE
11183,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,USA,TABLET;ORAL,EQ 500MG BASE
11184,AMOXICILLIN,AMOXICILLIN,USA,CAPSULE;ORAL,250MG
11185,AMOXICILLIN,AMOXICILLIN,USA,CAPSULE;ORAL,500MG
11186,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 250MG BASE
11187,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 500MG BASE
11188,AMPICILLIN TRIHYDRATE,AMPICILLIN/AMPICILLIN TRIHYDRATE,USA,CAPSULE;ORAL,EQ 250MG BASE
11189,AMPICILLIN TRIHYDRATE,AMPICILLIN/AMPICILLIN TRIHYDRATE,USA,CAPSULE;ORAL,EQ 500MG BASE
11190,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 15 UNITS BASE/VIAL
11191,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 30 UNITS BASE/VIAL
11192,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 250MG BASE/5ML
11193,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 187MG BASE/5ML
11194,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 125MG BASE/5ML
11195,GENTAMICIN SULFATE,GENTAMICIN SULFATE,USA,OINTMENT;OPHTHALMIC,EQ 0.3% BASE
11196,AKTOB,TOBRAMYCIN,USA,SOLUTION/DROPS;OPHTHALMIC,0.30%
11197,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,200MG/100ML
11198,AMIKACIN SULFATE,AMIKACIN SULFATE,USA,INJECTABLE;INJECTION,EQ 250MG BASE/ML
11199,AMIKACIN SULFATE,AMIKACIN SULFATE,USA,INJECTABLE;INJECTION,EQ 250MG BASE/ML
11200,ERYTHRO-STATIN,ERYTHROMYCIN,USA,SOLUTION;TOPICAL,2%
11201,CERUBIDINE,DAUNORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 20MG BASE/VIAL
11202,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,20MG/VIAL
11203,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 250MG BASE
11204,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 500MG BASE
11205,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,USA,SOLUTION;TOPICAL,EQ 1% BASE
11206,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 375MG BASE/5ML
11207,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 125MG BASE/5ML
11208,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 187MG BASE/5ML
11209,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 250MG BASE/5ML
11210,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,5MG/VIAL
11211,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,20MG/VIAL
11212,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,40MG/VIAL
11213,NYSTOP,NYSTATIN,USA,POWDER;TOPICAL,"100,000 UNITS/GM"
11214,TRIMETHOPRIM SULFATE AND POLYMYXIN B SULFATE,POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,"10,000 UNITS/ML;EQ 1MG BASE/ML"
11215,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 7.5GM BASE/VIAL
11216,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS",EQ 750MG BASE/VIAL
11217,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 1.5GM BASE/VIAL
11218,ERYTHROMYCIN,ERYTHROMYCIN,USA,SWAB;TOPICAL,2%
11219,ERYTHROMYCIN,ERYTHROMYCIN,USA,SOLUTION;TOPICAL,2%
11220,ERYTHROMYCIN,ERYTHROMYCIN,USA,SWAB;TOPICAL,2%
11221,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",125MG
11222,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",250MG
11223,TOBRAMYCIN AND DEXAMETHASONE,DEXAMETHASONE; TOBRAMYCIN,USA,SUSPENSION/DROPS;OPHTHALMIC,0.1%;0.3%
11224,DEXASPORIN,DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,USA,SUSPENSION/DROPS;OPHTHALMIC,"0.1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML"
11225,CLINDETS,CLINDAMYCIN PHOSPHATE,USA,SWAB;TOPICAL,EQ 1% BASE
11226,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",125MG
11227,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",250MG
11228,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,2MG/ML
11229,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,200MG/100ML
11230,AMPHOTERICIN B,AMPHOTERICIN B,USA,INJECTABLE;INJECTION,50MG/VIAL
11231,NYSTATIN,NYSTATIN,USA,SUSPENSION;ORAL,"100,000 UNITS/ML"
11232,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,5MG/VIAL
11233,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,20MG/VIAL
11234,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,40MG/VIAL
11235,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 250MG BASE
11236,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 500MG BASE
11237,AMIKACIN SULFATE IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,AMIKACIN SULFATE,USA,INJECTABLE;INJECTION,EQ 500MG BASE/100ML
11238,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 250MG BASE
11239,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 500MG BASE
11240,RIFAMPIN,RIFAMPIN,USA,CAPSULE;ORAL,300MG
11241,RIFAMPIN,RIFAMPIN,USA,CAPSULE;ORAL,150MG
11242,BACIIM,BACITRACIN,USA,INJECTABLE;INJECTION,"50,000 UNITS/VIAL"
11243,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 375MG BASE/5ML
11244,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 250MG BASE
11245,CEFACLOR,CEFACLOR,USA,CAPSULE;ORAL,EQ 500MG BASE
11246,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,USA,SOLUTION;TOPICAL,EQ 1% BASE
11247,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,USA,GEL;TOPICAL,EQ 1% BASE
11248,GENTAK,GENTAMICIN SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,EQ 0.3% BASE
11249,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 250MG BASE/5ML
11250,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 187MG BASE/5ML
11251,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 125MG BASE/5ML
11252,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,USA,INJECTABLE;INJECTION,EQ
11253,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,USA,INJECTABLE;INJECTION,EQ
11254,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,USA,INJECTABLE;INJECTION,EQ 10GM BASE/VIAL
11255,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,USA,INJECTABLE;INJECTION,EQ 20GM BASE/VIAL
11256,PAROMOMYCIN SULFATE,PAROMOMYCIN SULFATE,USA,CAPSULE;ORAL,EQ 250MG BASE
11257,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,5MG/VIAL
11258,MITOMYCIN,MITOMYCIN,USA,INJECTABLE;INJECTION,20MG/VIAL
11259,ERYTHROMYCIN,ERYTHROMYCIN,USA,GEL;TOPICAL,2%
11260,ERYTHROMYCIN,ERYTHROMYCIN,USA,SOLUTION;TOPICAL,2%
11261,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 7.5GM BASE/VIAL
11262,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS",EQ 1.5GM BASE/VIAL
11263,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS",EQ 750MG BASE/VIAL
11264,CEFOTAXIME,CEFOTAXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 500MG BASE/VIAL
11265,CEFOTAXIME,CEFOTAXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 1GM BASE/VIAL
11266,CEFOTAXIME,CEFOTAXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 2GM BASE/VIAL
11267,CEFOTAXIME,CEFOTAXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 10GM BASE/VIAL
11268,CEFOTAXIME,CEFOTAXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 20GM BASE/VIAL
11269,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 125MG BASE/5ML
11270,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 187MG BASE/5ML
11271,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 250MG BASE/5ML
11272,CEFACLOR,CEFACLOR,USA,FOR SUSPENSION;ORAL,EQ 375MG BASE/5ML
11273,STREPTOMYCIN SULFATE,STREPTOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 1GM BASE/VIAL
11274,TRIMETHOPRIM SULFATE AND POLYMYXIN B SULFATE,POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,"10,000 UNITS/ML;EQ 1MG BASE/ML"
11275,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 20MG BASE/VIAL
11276,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 50MG BASE/VIAL
11277,COLISTIMETHATE SODIUM,COLISTIMETHATE SODIUM,USA,INJECTABLE;INJECTION,EQ 150MG BASE/VIAL
11278,RIFAMPIN,RIFAMPIN,USA,INJECTABLE;INJECTION,600MG/VIAL
11279,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 20MG BASE/VIAL
11280,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS",EQ 750MG BASE/VIAL
11281,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 1.5GM BASE/VIAL
11282,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 7.5GM BASE/VIAL
11283,GENGRAF,CYCLOSPORINE,USA,CAPSULE;ORAL,25MG
11284,GENGRAF,CYCLOSPORINE,USA,CAPSULE;ORAL,50MG
11285,GENGRAF,CYCLOSPORINE,USA,CAPSULE;ORAL,100MG
11286,CYCLOSPORINE,CYCLOSPORINE,USA,INJECTABLE;INJECTION,50MG/ML
11287,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 50MG BASE
11288,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 100MG BASE
11289,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 75MG BASE
11290,TRIMETHOPRIM SULFATE AND POLYMYXIN B SULFATE,POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE,USA,SOLUTION/DROPS;OPHTHALMIC,"10,000 UNITS/ML;EQ 1MG BASE/ML"
11291,CEPHALEXIN,CEPHALEXIN,USA,CAPSULE;ORAL,EQ 250MG BASE
11292,CEPHALEXIN,CEPHALEXIN,USA,CAPSULE;ORAL,EQ 500MG BASE
11293,E-GLADES,ERYTHROMYCIN,USA,GEL;TOPICAL,2%
11294,NEO-FRADIN,NEOMYCIN SULFATE,USA,SOLUTION;ORAL,EQ 87.5MG BASE/5ML
11295,CEFOXITIN,CEFOXITIN SODIUM,USA,INJECTABLE;INJECTION,EQ 10GM BASE/VIAL
11296,CEFOXITIN,CEFOXITIN SODIUM,USA,INJECTABLE;INJECTION,EQ
11297,CEFOXITIN,CEFOXITIN SODIUM,USA,INJECTABLE;INJECTION,EQ
11298,TOBRAMYCIN SULFATE,TOBRAMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 1.2GM BASE/VIAL
11299,CEFADROXIL,CEFADROXIL/CEFADROXIL HEMIHYDRATE,USA,CAPSULE;ORAL,EQ 500MG BASE
11300,AMOXICILLIN,AMOXICILLIN,USA,CAPSULE;ORAL,250MG
11301,AMOXICILLIN,AMOXICILLIN,USA,CAPSULE;ORAL,500MG
11302,CYCLOSPORINE,CYCLOSPORINE,USA,CAPSULE;ORAL,100MG
11303,CYCLOSPORINE,CYCLOSPORINE,USA,CAPSULE;ORAL,25MG
11304,CEFADROXIL,CEFADROXIL/CEFADROXIL HEMIHYDRATE,USA,TABLET;ORAL,EQ 1GM BASE
11305,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",125MG
11306,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",250MG
11307,BACITRACIN ZINC AND POLYMYXIN B SULFATE,BACITRACIN ZINC; POLYMYXIN B SULFATE,USA,OINTMENT;OPHTHALMIC,"500 UNITS/GM;10,000 UNITS/GM"
11308,GENTAMICIN SULFATE,GENTAMICIN SULFATE,USA,OINTMENT;OPHTHALMIC,EQ 0.3% BASE
11309,CYCLOSPORINE,CYCLOSPORINE,USA,SOLUTION;ORAL,100MG/ML
11310,TOBRAMYCIN,TOBRAMYCIN,USA,SOLUTION/DROPS;OPHTHALMIC,0.30%
11311,CLINDAMYCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER,CLINDAMYCIN PHOSPHATE,USA,INJECTABLE;INJECTION,EQ 6MG BASE/ML
11312,CLINDAMYCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER,CLINDAMYCIN PHOSPHATE,USA,INJECTABLE;INJECTION,EQ 12MG BASE/ML
11313,CLINDAMYCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER,CLINDAMYCIN PHOSPHATE,USA,INJECTABLE;INJECTION,EQ 18MG BASE/ML
11314,RIFAMPIN,RIFAMPIN,USA,CAPSULE;ORAL,150MG
11315,RIFAMPIN,RIFAMPIN,USA,CAPSULE;ORAL,300MG
11316,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 15 UNITS BASE/VIAL
11317,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 30 UNITS BASE/VIAL
11318,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 50MG BASE
11319,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 100MG BASE
11320,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 15 UNITS BASE/VIAL
11321,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 30 UNITS BASE/VIAL
11322,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 5MG BASE/VIAL
11323,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 5MG BASE/ML
11324,IDARUBICIN HYDROCHLORIDE PFS,IDARUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,1MG/ML
11325,IDARUBICIN HYDROCHLORIDE,IDARUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,20MG/VIAL
11326,IDARUBICIN HYDROCHLORIDE,IDARUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,10MG/VIAL
11327,IDARUBICIN HYDROCHLORIDE,IDARUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,5MG/VIAL
11328,CYCLOSPORINE,CYCLOSPORINE,USA,CAPSULE;ORAL,25MG
11329,CYCLOSPORINE,CYCLOSPORINE,USA,CAPSULE;ORAL,100MG
11330,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 50MG BASE
11331,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 100MG BASE
11332,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 30 UNITS BASE/VIAL
11333,BLEOMYCIN SULFATE,BLEOMYCIN SULFATE,USA,INJECTABLE;INJECTION,EQ 15 UNITS BASE/VIAL
11334,CEFUROXIME AXETIL,CEFUROXIME AXETIL,USA,TABLET;ORAL,EQ 500MG BASE
11335,CEFUROXIME AXETIL,CEFUROXIME AXETIL,USA,TABLET;ORAL,EQ 250MG BASE
11336,CEFUROXIME AXETIL,CEFUROXIME AXETIL,USA,TABLET;ORAL,EQ 125MG BASE
11337,CYCLOSPORINE,CYCLOSPORINE,USA,CAPSULE;ORAL,100MG
11338,CYCLOSPORINE,CYCLOSPORINE,USA,CAPSULE;ORAL,25MG
11339,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 7.5GM BASE/VIAL
11340,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,USA,INJECTABLE;INJECTION,EQ 500MG BASE/VIAL
11341,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,USA,INJECTABLE;INJECTION,EQ 1GM BASE/VIAL
11342,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS",EQ 750MG BASE/VIAL
11343,CEFUROXIME SODIUM,CEFUROXIME SODIUM,USA,INJECTABLE;INJECTION,EQ 1.5GM BASE/VIAL
11344,CEFUROXIME,CEFUROXIME,USA,Injectable; Injection,1.5G/20ML
11345,CEFUROXIME,CEFUROXIME,USA,Injectable; Injection,1.5G/100ML
11346,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,USA,SWAB;TOPICAL,EQ 1% BASE
11347,CEFOXITIN,CEFOXITIN SODIUM,USA,INJECTABLE;INJECTION,EQ 10GM BASE/VIAL
11348,CEFOXITIN,CEFOXITIN SODIUM,USA,INJECTABLE;INJECTION,EQ 1GM BASE/VIAL
11349,CEFOXITIN,CEFOXITIN SODIUM,USA,INJECTABLE;INJECTION,EQ 2GM BASE/VIAL
11350,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 50MG BASE
11351,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 100MG BASE
11352,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 75MG BASE
11353,CYCLOSPORINE,CYCLOSPORINE,USA,SOLUTION;ORAL,100MG/ML
11354,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 50MG BASE
11355,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 100MG BASE
11356,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 150MG BASE
11357,DOXYCYCLINE,DOXYCYCLINE,USA,CAPSULE;ORAL,EQ 75MG BASE
11358,AMOXICILLIN,AMOXICILLIN,USA,TABLET;ORAL,500MG
11359,AMOXICILLIN,AMOXICILLIN,USA,TABLET;ORAL,875MG
11360,CEFACLOR,CEFACLOR,USA,"TABLET, EXTENDED RELEASE;ORAL",EQ 500MG BASE
11361,CEFACLOR,CEFACLOR,USA,"TABLET, EXTENDED RELEASE;ORAL",EQ 375MG BASE
11362,CEFACLOR,CEFACLOR,USA,"TABLET, EXTENDED RELEASE;ORAL",EQ 500MG BASE
11363,AMOXICILLIN,AMOXICILLIN,USA,TABLET;ORAL,500MG
11364,AMOXICILLIN,AMOXICILLIN,USA,TABLET;ORAL,875MG
11365,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",200MG
11366,AMOXICILLIN,AMOXICILLIN,USA,"TABLET, CHEWABLE;ORAL",400MG
11367,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 150MG BASE
11368,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 300MG BASE
11369,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 50MG BASE
11370,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 75MG BASE
11371,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE,USA,CAPSULE;ORAL,EQ 100MG BASE
11372,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN; CLAVULANATE POTASSIUM,USA,TABLET;ORAL,875MG;EQ 125MG BASE
11373,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN; CLAVULANATE POTASSIUM,USA,TABLET;ORAL,500MG;EQ 125MG BASE
11374,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN; CLAVULANATE POTASSIUM,USA,"TABLET, CHEWABLE;ORAL",200MG;EQ 28.5MG BASE
11375,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN; CLAVULANATE POTASSIUM,USA,"TABLET, CHEWABLE;ORAL",400MG;EQ 57MG BASE
11376,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN; CLAVULANATE POTASSIUM,USA,FOR SUSPENSION;ORAL,200MG/5ML;EQ 28.5MG BASE/5ML
11377,AMOXICILLIN AND CLAVULANATE POTASSIUM,AMOXICILLIN; CLAVULANATE POTASSIUM,USA,FOR SUSPENSION;ORAL,400MG/5ML;EQ 57MG BASE/5ML
11378,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,USA,LOTION;TOPICAL,EQ 1% BASE
11379,PENICILLIN G SODIUM,PENICILLIN G SODIUM,USA,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS","5,000,000 UNITS/VIAL"
11380,CEFUROXIME AXETIL,CEFUROXIME AXETIL,USA,TABLET;ORAL,EQ 250MG BASE
11381,CEFUROXIME AXETIL,CEFUROXIME AXETIL,USA,TABLET;ORAL,EQ 500MG BASE
11382,DOXYCYCLINE,DOXYCYCLINE,USA,TABLET;ORAL,EQ 50MG BASE
11383,DOXYCYCLINE,DOXYCYCLINE,USA,TABLET;ORAL,EQ 100MG BASE
11384,DOXYCYCLINE,DOXYCYCLINE,USA,TABLET;ORAL,EQ 75MG BASE
11385,DOXYCYCLINE,DOXYCYCLINE,USA,TABLET;ORAL,EQ 150MG BASE
